"db_ref","process_id","year","donorcode","donorname","agencycode","agencyname","crsid","projectnumber","initialreport","recipientcode","recipientname","regioncode","regionname","incomegroupcode","incomegroupname","flowcode","flowname","bi_multi","category","finance_t","aid_t","usd_commitment","usd_disbursement","usd_received","usd_commitment_defl","usd_disbursement_defl","usd_received_defl","usd_adjustment","usd_adjustment_defl","usd_amountuntied","usd_amountpartialtied","usd_amounttied","usd_amountuntied_defl","usd_amountpartialtied_defl","usd_amounttied_defl","usd_irtc","usd_expert_commitment","usd_expert_extended","usd_export_credit","currencycode","commitment_national","disbursement_national","grantequiv","usd_grantequiv","shortdescription","projecttitle","purposecode","purposename","sectorcode","sectorname","channelcode","channelname","channelreportedname","parentchannelcode","geography","expectedstartdate","completiondate","longdescription","sdgfocus","keywords","gender","environment","pdgg","trade","rmnch","drr","nutrition","disability","ftc","pba","investmentproject","assocfinance","biodiversity","climatemitigation","climateadaptation","desertification","commitmentdate","typerepayment","numberrepayment","interest1","interest2","repaydate1","repaydate2","usd_interest","usd_outstanding","usd_arrears_principal","usd_arrears_interest","capitalexpend","psiflag","psiaddtype","psiaddassess","psiadddevobj","ldcflag","ldcflagname","source"
"df_186048",2861694,2019,5,"Germany",63,"Federal Ministry of Food and Agriculture","2019013149","GCP/GLO/960/GER",1,289,"South of Sahara, regional",10003,"South of Sahara",10024,"Part I unallocated by income",11,"ODA Grants",1,10,110,"C01",0.155105,0.053621,0,0.160401,0.055453,0,NA,NA,0.155105,NA,0,0.160401,NA,0,NA,NA,NA,NA,302,0.155105,0.053621,0.053621,0.053621,"COLLECTION OF BREED POPULATION DATA FOR THE DOMESTIC ANIMAL DIVERSITY INFORMATION SYSTEM (DAD-IS)","Collection of breed population data for the Domestic Animal Diversity Information System (DAD-IS)",31182,"Agricultural research",311,"III.1.a. Agriculture",41301,"Food and Agricultural Organisation","Food and Agricultural Organisation (FAO)",41000,"","2018-11-01","2019-12-31","The Domestic Animal Diversity Information System (DAD-IS) is a global communication tool supporting strategies for animal genetic resources (AnGR) management, with a role as clearing house mechanism and early warning tool for AnGR. This global system is managed by the Animal Production and Health Division (AGA). It provides National Coordinators for the Management of AnGR (NC) nominated by countries with a secure means to control the entry, updating and accessing of their national data. Throughout the existence of DAD-IS, population data have been lacking for many breeds. This information is critical for guiding the national management of AnGR and the calculation of SDG Indicator 2.5.2 (SDG = Sustainable Development Goals, SDG 2.5.2 = Proportion of local breeds classified as being at risk, not-at-risk or at unknown level of risk of extinction), for which AGA is the Food and Agriculture Organization (FAO) focal point. As of March 2018, across the world, when excluding extinct breeds, 67 percent of local breeds are classified as of unknown risk status, 26 percent as at risk, and 7 percent as not at risk of extinction. The main reason for the data gap is lack of population data on country level. Livestock censuses, if carried out at all, are expensive and thus not sufficiently frequent relative to the annual SDG reporting. Moreover, they usually do not provide information on breed level. Therefore, countries need cost efficient solutions allowing them to estimate regularly the population sizes of their AnGR. The project will update a document describing the methodology and adjust a simple data entry tool (access data base tool) allowing estimating the breed population at country level. Remark - All project countries can be found on the DAC list. Therefore, 100 % of the project budget is allocated to ODA.","",NA,NA,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,2,NA,1,NA,"2019-01-01",NA,NA,"",NA,"","",0,0,0,0,0,NA,NA,"","",NA,NA,"Text mining"
"df_186133",2862044,2019,5,"Germany",60,"Federal Ministry of the Interior, Building and Community","2019012963","CH19",1,730,"China (People's Republic of)",10008,"Far East Asia",10019,"UMICs",11,"ODA Grants",1,10,110,"D02",0.055972,0.029086,0,0.057884,0.030079,0,NA,NA,0,NA,0.055972,0,NA,0.057884,NA,NA,NA,NA,302,0.055972,0.029086,0.029086,0.029086,"BILATERAL CO-OPERATION IN OFFICIAL STATISTICS WITH THE PEOPLE'S REPUBLIC OF CHINA","Bilateral co-operation in official statistics with the People's Republic of China",16062,"Statistical capacity building",160,"I.6. Other Social Infrastructure & Services",11001,"Central Government","Federal Ministry of the Interior, Building and Community",11000,"","2019-01-01","2019-12-31","Improvement of official statistics in the People's Republic of China","",NA,NA,NA,2,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"2019-12-31",NA,NA,"",NA,"","",0,0,0,0,0,NA,NA,"","",NA,NA,"Purpose code: statistical capacity building"
"df_186238",2862149,2019,5,"Germany",1,"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung","2015127466","201166149",3,431,"Brazil",10006,"South America",10019,"UMICs",11,"ODA Grants",1,10,110,"C01",0,1.106249,0,0,1.144026,0,NA,NA,0,NA,0,0,NA,0,NA,NA,NA,NA,302,0,1.106249,1.106249,1.106249,"ENVIRONMENTAL LAND REGISTRATION (CAR)","Environmental Land Registration (CAR)",41040,"Site preservation",410,"IV.1. General Environment Protection",12001,"Central Government","Central Government",12000,"","2017-12-28","2020-12-27","Support the implementation of environmental legislation in particular as regards compliance or restoration of forest policy for private ownership of land","",NA,0,2,1,NA,0,NA,NA,NA,NA,NA,1,NA,2,2,0,0,"2015-08-31",NA,NA,"",NA,"","",0,0,0,0,0,NA,NA,"","",NA,NA,"Text mining"
"df_186405",2863249,2019,5,"Germany",63,"Federal Ministry of Food and Agriculture","2019013171","GenR 2017-5",3,798,"Asia, regional",10007,"Asia",10024,"Part I unallocated by income",11,"ODA Grants",1,10,110,"D02",0,0.081292,0,0,0.084068,0,NA,NA,0,NA,0,0,NA,0,NA,NA,NA,NA,302,0,0.081292,0.081292,0.081292,"EUROPEAN INFORMATION SYSTEM ON FOREST GENETIC RESOURCES (EUFGIS) -FILLING THE KNOWLEDGE GAPS FOR GENETIC CONSERVATION OF PRIORITY TREE SPECIES IN ASIA","European Information System on Forest Genetic Resources (EUFGIS) -Filling the knowledge gaps for genetic conservation of priority tree species in Asia",31182,"Agricultural research",311,"III.1.a. Agriculture",47069,"Bioversity International","Bioversity International (through APFORGEN)",51000,"","2017-12-01","2019-11-30","Expanding the European Information System on Forest Genetic Resources (EUFGIS) to other regions - Filling the knowledge gaps for genetic conservation of priority tree species in Asia. The objective of the project is to reduce the knowledge gaps for genetic conservation of priority tree species in Asia, using EUFGIS as a model. Remark - All Member States of APFORGEN (Asia Pacific Forest Genetic Resources Programme) can be found on the DAC list (DAC = Development Assistance Committee). Therefore, 100 % of the project budget is allocated to ODA (ODA = Official Development Assistance).","",NA,0,0,0,0,0,NA,NA,NA,1,NA,NA,NA,2,0,1,0,"2017-12-20",NA,NA,"",NA,"","",0,0,0,0,0,NA,NA,"","",NA,NA,"Text mining"
"df_188520",2865767,2019,5,"Germany",1,"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung","2019008467","201901628_3074_15153",8,614,"Kyrgyzstan",10009,"South & Central Asia",10018,"LMICs",11,"ODA Grants",3,10,110,"B01",0.18135,0.18135,0,0.187543,0.187543,0,NA,NA,0.18135,NA,0,0.187543,NA,0,NA,NA,NA,NA,302,0.18135,0.18135,0.18135,0.18135,"PROFESSIONALISING THE MEDIA IN KYRGYZSTAN. OPEN DATA AND DATA JOURNALISM AGAINST POVERTY AND ENVIRONMENTAL DEVASTATION FOR SUSTAINABLE DEVELOPMENT.","Professionalising the Media in Kyrgyzstan. Open Data and Data Journalism against Poverty and Environmental Devastation for Sustainable Development.",15153,"Media and free flow of information",151,"I.5.a. Government & Civil Society-general",51000,"University, college or other teaching institution, research institute or think-tank","University, college or other teaching institution, research institute or think-tank",51000,"","2019-04-01","2023-02-28","Professionalising the Media in Kyrgyzstan. Open Data and Data Journalism against Poverty and Environmental Devastation for Sustainable Development.","",NA,1,1,2,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"2019-04-02",NA,NA,"",NA,"","",0,0,0,0,0,NA,NA,"","",NA,NA,"Text mining"
"df_191554",2872582,2019,5,"Germany",1,"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung","1997104256","199565276",3,730,"China (People's Republic of)",10008,"Far East Asia",10019,"UMICs",13,"ODA Loans",1,10,421,"C01",0,0,0.2418,0,0,0.250057,NA,NA,0,NA,0,0,NA,0,NA,NA,NA,NA,302,0,0,NA,NA,"PATENT INFORMATION SYSTEM","Patent information system",15110,"Public sector policy and administrative management",151,"I.5.a. Government & Civil Society-general",12001,"Central Government","Central Government",12000,"","1997-12-15","2000-12-14","Patent information system","",NA,0,0,0,NA,0,NA,NA,NA,NA,NA,1,NA,0,0,0,0,"1997-08-11",1,2,"00750",0,"2007-12-30","2037-12-30",0.034009,4.353165,0,0,0,NA,NA,"","",NA,NA,"Text mining"
"df_194321",2947828,2019,5,"Germany",1,"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung","2019008333","201806009_1932_15160",3,253,"Malawi",10003,"South of Sahara",10016,"LDCs",11,"ODA Grants",3,10,110,"B01",0,0.122971,0,0,0.12717,0,NA,NA,0,NA,0,0,NA,0,NA,NA,NA,NA,302,0,0.122971,0.122971,0.122971,"STRENGTHENING HUMAN RIGHTS OF UNDERPRIVILEGED POPULATIONS THROUGH ENHANCING CIVIL REGISTRATIONS IN BALAKA DISTRICT (MALAWI)","Strengthening human rights of underprivileged populations through enhancing civil registrations in Balaka District (Malawi)",15160,"Human rights",151,"I.5.a. Government & Civil Society-general",51000,"University, college or other teaching institution, research institute or think-tank","University, college or other teaching institution, research institute or think-tank",51000,"","2018-08-01","2022-06-30","Strengthening human rights of underprivileged populations through enhancing civil registrations in Balaka District (Malawi)","",NA,1,0,2,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"2018-08-01",NA,NA,"",NA,"","",0,0,0,0,0,NA,NA,"","",NA,NA,"Text mining"
"df_197428",2955694,2019,5,"Germany",84,"Federal State of North Rhine-Westphalia","2019015176","M-40213-26",8,9998,"Bilateral, unspecified",15006,"Regional and Unspecified",10024,"Part I unallocated by income",11,"ODA Grants",1,10,110,"G01",0.054154,0.054154,0,0.056004,0.056004,0,NA,NA,0,NA,0,0,NA,0,NA,NA,NA,NA,302,0.054154,0.054154,0.054154,0.054154,"DATA COLLECTION AND DOCUMENTATION OF THE DEVELOPMENT COOPERATION IN NORTH RHINE-WESTPHALIA (NRW)","Data collection and documentation of the development cooperation in North Rhine-Westphalia (NRW)",91010,"Administrative costs (non-sector allocable)",910,"Administrative Costs of Donors",11002,"Local Government","Local Government",11000,"","2019-01-01","2019-12-31","Data collection, organising a documentation of Official Development Assistance (ODA) statistics in North Rhine-Westphalia (NRW)","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019-01-01",NA,NA,"",NA,"","",0,0,0,0,0,NA,NA,"","",NA,NA,"Text mining"
"df_198139",2958227,2019,5,"Germany",63,"Federal Ministry of Food and Agriculture","2019013168","GCP/GLO/685/GER",3,9998,"Bilateral, unspecified",15006,"Regional and Unspecified",10024,"Part I unallocated by income",11,"ODA Grants",1,10,110,"D02",0,0.143884,0,0,0.148798,0,NA,NA,0,NA,0,0,NA,0,NA,NA,NA,NA,302,0,0.143884,0.143884,0.143884,"IMPLEMENTATION OF THE PILOT PHASE OF THE GLOBAL INFORMATION SYSTEM ON PLANT GENETIC RESOURCES","Implementation of the pilot phase of the Global Information System on Plant Genetic Resources",31182,"Agricultural research",311,"III.1.a. Agriculture",41301,"Food and Agricultural Organisation","Food and Agricultural Organisation (FAO - CGRFA)",41000,"","2017-01-01","2019-12-31","Implementation of the pilot phase of the Global Information System on Plant Genetic Resources of Article 17 of the International Treaty on Plant Genetic Resources for Food and Agriculture (ITPGRFA). The overall outcome of this project is - improved value and use of plant genetic resources for food and agriculture through facilitated access to PGRFA related information and capacity development. The secretariat of the International Treaty will play a catalytic role for the achievement of project's objectives by contributing to the realization of the following outputs and activities.","",NA,0,0,0,0,0,NA,NA,NA,1,NA,NA,NA,2,0,1,0,"2016-12-21",NA,NA,"",NA,"","",0,0,0,0,0,NA,NA,"","",NA,NA,"Text mining"
"df_201124",2962062,2019,5,"Germany",1,"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung","2019003811","201630003",3,437,"Colombia",10006,"South America",10019,"UMICs",11,"ODA Grants",7,10,110,"B01",0,0.006237,0,0,0.00645,0,NA,NA,0,NA,0,0,NA,0,NA,NA,NA,NA,302,0,0.006237,0.006237,0.006237,"NATIONAL DATABASE TO DOCUMENT HUMAN RIGHTS VIOLATIONS AND FOSTERING PEACEFUL RECONCILIATION IN COLOMBIA","National Database to document human rights violations and fostering peaceful reconciliation in Colombia",15160,"Human rights",151,"I.5.a. Government & Civil Society-general",22000,"Donor country-based NGO","Donor country-based NGO",22000,"","2016-01-01","2019-12-31","National Database to document human rights violations and fostering peaceful reconciliation in Colombia","",NA,1,0,2,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"2016-01-04",NA,NA,"",NA,"","",0,0,0,0,0,NA,NA,"","",NA,NA,"Text mining"
"df_201972",2963579,2019,5,"Germany",1,"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung","2019002369","201720200",3,229,"Cameroon",10003,"South of Sahara",10018,"LMICs",11,"ODA Grants",1,10,110,"C01",0,2.08057,0,0,2.15162,0,NA,NA,0,NA,0,0,NA,0,NA,NA,NA,NA,302,0,2.08057,2.08057,2.08057,"MODERNIZATION OF THE CIVIL REGISTRATION SYSTEM","Modernization of the civil registration system",15110,"Public sector policy and administrative management",151,"I.5.a. Government & Civil Society-general",11003,"Public corporations","GIZ",11000,"","2017-10-01","2021-06-30","The ministry of the Interior and Decentralisation (MINATD), the national civil registration agency (BUNEC) and selected communities are able to assure an inclusive and accountable system for civil registration and vital statistics.","",NA,1,0,2,NA,1,NA,NA,NA,1,NA,NA,NA,0,0,0,0,"2017-09-25",NA,NA,"",NA,"","",0,0,0,0,0,NA,NA,"","",NA,NA,"Text mining"
"df_202575",2964197,2019,5,"Germany",1,"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung","2019002330","201622364",3,635,"Myanmar",10009,"South & Central Asia",10016,"LDCs",11,"ODA Grants",1,10,110,"C01",0,0.943055,0,0,0.975259,0,NA,NA,0,NA,0,0,NA,0,NA,NA,NA,NA,302,0,0.943055,0.943055,0.943055,"CAPACITY BUILDING FOR THE IMPLEMENTATION OF SUSTAINABLE DEVELOPMENT GOALS","Capacity Building for the Implementation of Sustainable Development Goals",16062,"Statistical capacity building",160,"I.6. Other Social Infrastructure & Services",11003,"Public corporations","GIZ",11000,"","2017-10-01","2020-12-31","Conditions for national implementation of Agenda 2030 in Myanmar have been improved, especially in the area of data collection and analysis as well as evidence-based policy formulation.","",NA,0,0,2,NA,0,NA,NA,NA,1,NA,NA,NA,0,0,0,0,"2017-11-09",NA,NA,"",NA,"","",0,0,0,0,0,NA,NA,"","",NA,NA,"Purpose code: statistical capacity building"
"df_202969",2969767,2019,5,"Germany",63,"Federal Ministry of Food and Agriculture","2019013169","GCP/GLO/970/GER",3,9998,"Bilateral, unspecified",15006,"Regional and Unspecified",10024,"Part I unallocated by income",11,"ODA Grants",1,10,110,"C01",0,0.076819,0,0,0.079442,0,NA,NA,0,NA,0,0,NA,0,NA,NA,NA,NA,302,0,0.076819,0.076819,0.076819,"DEVELOPMENT OF THE REGISTRY OF FARMED TYPES OF AQUATIC GENETIC RESOURCES (AQUAGRIS = AQUATIC GENETIC RESOURCES INFORMATION SYSTEM)","Development of the Registry of Farmed Types of Aquatic Genetic Resources (AQUAGRIS = Aquatic Genetic Resources Information System)",31182,"Agricultural research",311,"III.1.a. Agriculture",41301,"Food and Agricultural Organisation","Food and Agricultural Organisation (FAO)",41000,"","2018-12-15","2020-12-31","The overall objective of this project is to enhance the ability of national and regional stakeholders to track information on aquatic genetic resources (AqGR) below species level (i.e. farmed types) through the provision of information management tools and capacity building, with the direct goal of improving the regulation and monitoring of and access to AqGR (Aquatic Genetic Resources). Remark - The Official Development Assistance (ODA) amount is calculated according to the coefficient for the core contributions of the Food and Agriculture Organization (FAO) (51%) of the Organisation for Economic Co-operation and Development (OECD).","",NA,0,0,0,0,0,NA,NA,NA,1,NA,NA,NA,2,0,1,0,"2018-12-10",NA,NA,"",NA,"","",0,0,0,0,0,NA,NA,"","",NA,NA,"Text mining"
"df_203065",2969863,2019,5,"Germany",7,"Foreign Office","2019011417","6611537",8,9998,"Bilateral, unspecified",15006,"Regional and Unspecified",10024,"Part I unallocated by income",11,"ODA Grants",1,10,110,"C01",0.167221,0.167221,0,0.172932,0.172932,0,NA,NA,0.167221,NA,0,0.172932,NA,0,NA,NA,NA,NA,302,0.167221,0.167221,0.167221,0.167221,"GATHERING DATA FOR AN ONLINE DATABASE IN ORDER TO REDUCE THE ILLICIT FLOW OF WEAPONS","Gathering data for an online database in order to reduce the illicit flow of weapons",15240,"Reintegration and SALW control",152,"I.5.b. Conflict, Peace & Security",21000,"International NGO","International NGO",21000,"","2017-12-17","2022-12-31","This project aims at reducing the risk of illicit trade of small arms, light weapons, and other illicit conventional weapons and ammunition by gathering data on illicit weapons to be made accessible in an online database (iTrace).","",NA,0,0,2,NA,0,NA,NA,NA,1,NA,NA,NA,0,0,0,0,"2019-01-01",NA,NA,"",NA,"","",0,0,0,0,0,NA,NA,"","",NA,NA,"Text mining"
"df_203068",2969866,2019,5,"Germany",7,"Foreign Office","2019011431","6611767",8,55,"Turkey",10010,"Europe",10019,"UMICs",11,"ODA Grants",1,10,110,"C01",0.072344,0.072344,0,0.074815,0.074815,0,NA,NA,0.072344,NA,0,0.074815,NA,0,NA,NA,NA,NA,302,0.072344,0.072344,0.072344,0.072344,"DATABASE ON IMPRISONED JOURNALISTS IN TURKEY","Database on Imprisoned Journalists in Turkey",15160,"Human rights",151,"I.5.a. Government & Civil Society-general",51000,"University, college or other teaching institution, research institute or think-tank","University, college or other teaching institution, research institute or think tank",51000,"","2018-09-01","2019-08-31","Distribution of healthy information on imprisoned journalists through the publication of complete, verified and unbiased data to inform the public as alternative to proper government channels and to support organisations working on this field, jurists and universities. Additionally the awareness in the parliament and abroad should have the chance to get first-hand information on imprisoned journalists.","",NA,0,0,2,NA,0,NA,NA,NA,1,NA,NA,NA,0,0,0,0,"2019-01-01",NA,NA,"",NA,"","",0,0,0,0,0,NA,NA,"","",NA,NA,"Text mining"
"df_203183",2969981,2019,5,"Germany",7,"Foreign Office","2019011988","6611683",8,9998,"Bilateral, unspecified",15006,"Regional and Unspecified",10024,"Part I unallocated by income",11,"ODA Grants",1,10,110,"C01",0.237085,0.237085,0,0.245181,0.245181,0,NA,NA,0,NA,0.237085,0,NA,0.245181,NA,NA,NA,NA,302,0.237085,0.237085,0.237085,0.237085,"GLOBAL MIGRATION DATA PORTAL PHASE III","Global Migration Data Portal Phase III",15190,"Facilitation of orderly, safe, regular and responsible migration and mobili",151,"I.5.a. Government & Civil Society-general",47066,"International Organisation for Migration","International Organisation for Migration (IOM)",41000,"","2018-07-18","2019-12-31","The Global Migration Data Portal, based within the Global Migration Data Analysis Centre (GMDAC) of the International Organisation for Migration (IOM), in its third phase will expand and scale up the content on the Portal, while also maintaining and updating the existing content. By doing so, the Portal becomes more accessible and is in turn used as a tool to address migration policy. The main outcomes of the project are (1) the scaling-up and expansion of the Portal with new data and content to include broader geographical coverage, (2) to improve access to and increase awareness of information on migration data for policy makers, journalists, experts and students, and (3) to keep information on the Portal up-to-date and timely.","",NA,0,0,2,NA,0,NA,NA,NA,1,NA,NA,NA,0,0,0,0,"2019-01-01",NA,NA,"",NA,"","",0,0,0,0,0,NA,NA,"","",NA,NA,"Text mining"
