commitmentdate,donorname_survey,projecttitle,recipientname,nsds,role,collaborators,csa,support_type,usd_costestimate,usd_commitment,isocode,recipientcode,regionid,regionname,iso3n,recipientname,source,db_ref,usd_disbursement
2020,International Monetary Fund - IMF,Honduras,Honduras,NA,Lead Donor,NA,2.4.7; 2.6; 2.4.6; 2.5; 2.2; ,Technical Assistance,"184,657",184657,HND,351,16,Central America,340,Honduras,survey,imf_656_2021_Honduras,184657
2020,International Monetary Fund - IMF,India,India,NA,Lead Donor,NA,2.4.7; 2.5; ,Technical Assistance,"44,427",44427,IND,645,10,South Asia,356,India,survey,imf_657_2021_India,44427
2020,International Monetary Fund - IMF,Indonesia,Indonesia,NA,Lead Donor,NA,2.4.7; 2.6; 2.2; ,Technical Assistance,"31,672",31672,IDN,738,9,East Asia,360,Indonesia,survey,imf_658_2021_Indonesia,31672
2020,International Monetary Fund - IMF,"Iran, Islamic Republic Of",Iran (Islamic Republic of),NA,Lead Donor,NA,2.2; ,Technical Assistance,"25,167",25167,IRN,540,11,Middle East,364,Iran (Islamic Republic of),survey,imf_659_2021_Iran (Islamic Republic of),25167
2020,International Monetary Fund - IMF,Iraq,Iraq,NA,Lead Donor,NA,2.5; 2.2; ,Technical Assistance,"38,121",38121,IRQ,543,11,Middle East,368,Iraq,survey,imf_660_2021_Iraq,38121
2020,International Monetary Fund - IMF,Jamaica,Jamaica,NA,Lead Donor,NA,2.4.6; 2.5; 2.2; ,Technical Assistance,"73,977",73977,JAM,354,15,Caribbean,388,Jamaica,survey,imf_661_2021_Jamaica,73977
2020,International Monetary Fund - IMF,Jordan,Jordan,NA,Lead Donor,NA,2.5; 2.2; 4.5; ,Technical Assistance,"81,194",81194,JOR,549,11,Middle East,400,Jordan,survey,imf_662_2021_Jordan,81194
2020,International Monetary Fund - IMF,"Kazakhstan, Republic Of",Kazakhstan,NA,Lead Donor,NA,2.5; ,Technical Assistance,"23,011",23011,KAZ,613,17,Central Asia,398,Kazakhstan,survey,imf_663_2021_Kazakhstan,23011
2020,International Monetary Fund - IMF,Kenya,Kenya,NA,Lead Donor,NA,2.4.7; 2.6; 2.4.6; 2.5; 2.2; ,Technical Assistance,"67,306",67306,KEN,248,4,Sub-Saharan Africa,404,Kenya,survey,imf_664_2021_Kenya,67306
2020,International Monetary Fund - IMF,Kingdom of Eswatini,Swaziland,NA,Lead Donor,NA,2.4.7; 2.5; 2.2; ,Technical Assistance,"98,251",98251,SWZ,280,4,Sub-Saharan Africa,748,Swaziland,survey,imf_665_2021_Swaziland,98251
2020,International Monetary Fund - IMF,Kiribati,Kiribati,NA,Lead Donor,NA,2.4.7; 2.5; ,Technical Assistance,"22,542",22542,KIR,836,12,Oceania,296,Kiribati,survey,imf_666_2021_Kiribati,22542
2020,International Monetary Fund - IMF,Kosovo,NA,NA,Lead Donor,NA,2.5; ,Technical Assistance,"13,748",13748,NA,NA,NA,NA,NA,NA,survey,imf_667_2021_NA,13748
2020,International Monetary Fund - IMF,Kuwait,Kuwait,NA,Lead Donor,NA,2.4.7; 4.5; ,Technical Assistance,"87,143",87143,KWT,552,11,Middle East,414,Kuwait,survey,imf_668_2021_Kuwait,87143
2020,International Monetary Fund - IMF,Kyrgyz Republic,Kyrgyzstan,NA,Lead Donor,NA,2.5; ,Technical Assistance,"21,715",21715,KGZ,614,17,Central Asia,417,Kyrgyzstan,survey,imf_669_2021_Kyrgyzstan,21715
2020,International Monetary Fund - IMF,Lao People's Democratic Republ,Lao People's Democratic Republic,NA,Lead Donor,NA,2.4.7; 2.6; 2.5; ,Technical Assistance,"106,520",106520,LAO,745,18,South East Asia,418,Lao People's Democratic Republic,survey,imf_670_2021_Lao People's Democratic Republic,106520
2020,International Monetary Fund - IMF,Lebanon,Lebanon,NA,Lead Donor,NA,2.4.7; 2.5; 2.2; ,Technical Assistance,"67,257",67257,LBN,555,11,Middle East,422,Lebanon,survey,imf_671_2021_Lebanon,67257
2020,International Monetary Fund - IMF,Lesotho,Lesotho,NA,Lead Donor,NA,2.6; 2.5; 2.2; ,Technical Assistance,"86,999",86999,LSO,249,4,Sub-Saharan Africa,426,Lesotho,survey,imf_672_2021_Lesotho,86999
2020,International Monetary Fund - IMF,Liberia,Liberia,NA,Lead Donor,NA,2.4.7; 2.6; 2.4.6; 2.5; 2.2; ,Technical Assistance,"94,407",94407,LBR,251,4,Sub-Saharan Africa,430,Liberia,survey,imf_673_2021_Liberia,94407
2020,International Monetary Fund - IMF,Libya,Libya,NA,Lead Donor,NA,2.4.7; 2.2; ,Technical Assistance,"12,865",12865,LBY,133,3,North of Sahara,434,Libya,survey,imf_674_2021_Libya,12865
2020,International Monetary Fund - IMF,Madagascar,Madagascar,NA,Lead Donor,NA,2.4.7; 2.6; 2.5; 2.2; ,Technical Assistance,"89,514",89514,MDG,252,4,Sub-Saharan Africa,450,Madagascar,survey,imf_675_2021_Madagascar,89514
2020,International Monetary Fund - IMF,Malawi,Malawi,NA,Lead Donor,NA,2.4.7; 2.6; 2.4.6; 2.5; 2.2; ,Technical Assistance,"131,409",131409,MWI,253,4,Sub-Saharan Africa,454,Malawi,survey,imf_676_2021_Malawi,131409
2020,International Monetary Fund - IMF,Malaysia,Malaysia,NA,Lead Donor,NA,2.5; ,Technical Assistance,"17,966",17966,MYS,751,18,South East Asia,458,Malaysia,survey,imf_677_2021_Malaysia,17966
2020,International Monetary Fund - IMF,Maldives,Maldives,NA,Lead Donor,NA,2.4.7; 2.6; 2.5; 2.2; ,Technical Assistance,"166,708",166708,MDV,655,10,South Asia,462,Maldives,survey,imf_678_2021_Maldives,166708
2020,International Monetary Fund - IMF,Mali,Mali,NA,Lead Donor,NA,2.4.7; 2.5; 2.2; ,Technical Assistance,"58,480",58480,MLI,255,4,Sub-Saharan Africa,466,Mali,survey,imf_679_2021_Mali,58480
2020,International Monetary Fund - IMF,Marshall Islands,Marshall Islands,NA,Lead Donor,NA,2.4.7; 2.5; 2.2; ,Technical Assistance,"34,958",34958,MHL,859,12,Oceania,584,Marshall Islands,survey,imf_680_2021_Marshall Islands,34958
2020,International Monetary Fund - IMF,Mauritania,Mauritania,NA,Lead Donor,NA,2.4.7; 2.6; 2.5; 2.2; ,Technical Assistance,"93,614",93614,MRT,256,4,Sub-Saharan Africa,478,Mauritania,survey,imf_681_2021_Mauritania,93614
2020,International Monetary Fund - IMF,Mauritius,Mauritius,NA,Lead Donor,NA,2.4.7; 2.2; ,Technical Assistance,"73,128",73128,MUS,257,4,Sub-Saharan Africa,480,Mauritius,survey,imf_682_2021_Mauritius,73128
2020,International Monetary Fund - IMF,Mexico,Mexico,NA,Lead Donor,NA,2.2; ,Technical Assistance,"11,798",11798,MEX,358,16,Central America,484,Mexico,survey,imf_683_2021_Mexico,11798
2020,International Monetary Fund - IMF,"Micronesia,Federated States Of",Micronesia (Federated States of),NA,Lead Donor,NA,2.4.6; ,Technical Assistance,"13,196",13196,FSM,860,12,Oceania,583,Micronesia (Federated States of),survey,imf_684_2021_Micronesia (Federated States of),13196
2020,International Monetary Fund - IMF,Moldova,Moldova (Republic of),NA,Lead Donor,NA,2.2; ,Technical Assistance,"10,618",10618,MDA,93,103,Eastern Europe,498,Moldova (Republic of),survey,imf_685_2021_Moldova (Republic of),10618
2020,International Monetary Fund - IMF,Mongolia,Mongolia,NA,Lead Donor,NA,2.4.7; 2.2; ,Technical Assistance,"35,908",35908,MNG,753,9,East Asia,496,Mongolia,survey,imf_686_2021_Mongolia,35908
2020,International Monetary Fund - IMF,Montenegro,Montenegro,NA,Lead Donor,NA,2.6; 2.2; ,Technical Assistance,"51,090",51090,MNE,65,103,Eastern Europe,499,Montenegro,survey,imf_687_2021_Montenegro,51090
2020,International Monetary Fund - IMF,Morocco,Morocco,NA,Lead Donor,NA,2.4.7; 2.4.6; 2.5; 2.2; ,Technical Assistance,"55,628",55628,MAR,136,3,North of Sahara,504,Morocco,survey,imf_688_2021_Morocco,55628
2020,International Monetary Fund - IMF,"Mozambique, Republic Of",Mozambique,NA,Lead Donor,NA,2.4.6; 2.5; ,Technical Assistance,"45,351",45351,MOZ,259,4,Sub-Saharan Africa,508,Mozambique,survey,imf_689_2021_Mozambique,45351
2020,International Monetary Fund - IMF,"Myanmar, Union Of",Myanmar,NA,Lead Donor,NA,2.4.7; 2.6; 2.5; 2.2; ,Technical Assistance,"117,262",117262,MMR,635,18,South East Asia,104,Myanmar,survey,imf_690_2021_Myanmar,117262
2020,International Monetary Fund - IMF,Namibia,Namibia,NA,Lead Donor,NA,2.4.7; 2.6; 2.5; 2.2; ,Technical Assistance,"77,524",77524,NAM,275,4,Sub-Saharan Africa,516,Namibia,survey,imf_691_2021_Namibia,77524
2020,International Monetary Fund - IMF,Nauru,Nauru,NA,Lead Donor,NA,2.4.7; 2.6; 2.5; 2.2; ,Technical Assistance,"76,526",76526,NRU,845,12,Oceania,520,Nauru,survey,imf_692_2021_Nauru,76526
2020,International Monetary Fund - IMF,Nepal,Nepal,NA,Lead Donor,NA,2.5; ,Technical Assistance,"17,431",17431,NPL,660,10,South Asia,524,Nepal,survey,imf_693_2021_Nepal,17431
2020,International Monetary Fund - IMF,Nicaragua,Nicaragua,NA,Lead Donor,NA,2.4.7; 2.5; 2.2; ,Technical Assistance,"59,816",59816,NIC,364,16,Central America,558,Nicaragua,survey,imf_694_2021_Nicaragua,59816
2020,International Monetary Fund - IMF,Niger,Niger,NA,Lead Donor,NA,2.4.7; 2.6; 2.4.6; 2.5; 2.2; ,Technical Assistance,"59,349",59349,NER,260,4,Sub-Saharan Africa,562,Niger,survey,imf_695_2021_Niger,59349
2020,International Monetary Fund - IMF,Nigeria,Nigeria,NA,Lead Donor,NA,2.4.7; 2.5; 2.2; ,Technical Assistance,"81,732",81732,NGA,261,4,Sub-Saharan Africa,566,Nigeria,survey,imf_696_2021_Nigeria,81732
2020,International Monetary Fund - IMF,Palau,Palau,NA,Lead Donor,NA,2.4.7; 2.5; ,Technical Assistance,"20,235",20235,PLW,861,12,Oceania,585,Palau,survey,imf_697_2021_Palau,20235
2020,International Monetary Fund - IMF,Panama,Panama,NA,Lead Donor,NA,2.4.7; 2.4.6; 2.5; 2.2; ,Technical Assistance,"246,960",246960,PAN,366,16,Central America,591,Panama,survey,imf_698_2021_Panama,246960
2020,International Monetary Fund - IMF,Papua New Guinea,Papua New Guinea,NA,Lead Donor,NA,2.4.7; 2.6; 2.5; ,Technical Assistance,"52,731",52731,PNG,862,12,Oceania,598,Papua New Guinea,survey,imf_699_2021_Papua New Guinea,52731
2020,International Monetary Fund - IMF,Paraguay,Paraguay,NA,Lead Donor,NA,2.6; ,Technical Assistance,"8,874",8874,PRY,451,7,South America,600,Paraguay,survey,imf_700_2021_Paraguay,8874
2020,International Monetary Fund - IMF,Peru,Peru,NA,Lead Donor,NA,2.2; ,Technical Assistance,"16,053",16053,PER,454,7,South America,604,Peru,survey,imf_701_2021_Peru,16053
2020,International Monetary Fund - IMF,Philippines,Philippines,NA,Lead Donor,NA,2.4.6; 2.2; ,Technical Assistance,"21,513",21513,PHL,755,18,South East Asia,608,Philippines,survey,imf_702_2021_Philippines,21513
2020,International Monetary Fund - IMF,Republic of North Macedonia,Former Yugoslav Republic of Macedonia,NA,Lead Donor,NA,2.4.7; 2.6; 2.5; ,Technical Assistance,"28,781",28781,MKD,66,103,Eastern Europe,807,Former Yugoslav Republic of Macedonia,survey,imf_703_2021_Former Yugoslav Republic of Macedonia,28781
2020,International Monetary Fund - IMF,Rwanda,Rwanda,NA,Lead Donor,NA,2.6; 2.5; ,Technical Assistance,"81,149",81149,RWA,266,4,Sub-Saharan Africa,646,Rwanda,survey,imf_704_2021_Rwanda,81149
2020,International Monetary Fund - IMF,Samoa,Samoa,NA,Lead Donor,NA,2.4.7; 2.6; 2.5; 2.2; ,Technical Assistance,"69,937",69937,WSM,880,12,Oceania,882,Samoa,survey,imf_705_2021_Samoa,69937
2020,International Monetary Fund - IMF,Sao Tome And Principe,Sao Tome and Principe,NA,Lead Donor,NA,2.6; 2.5; 2.2; ,Technical Assistance,"34,987",34987,STP,268,4,Sub-Saharan Africa,678,Sao Tome and Principe,survey,imf_706_2021_Sao Tome and Principe,34987
2020,International Monetary Fund - IMF,Senegal,Senegal,NA,Lead Donor,NA,2.4.7; 2.6; 2.5; 2.2; ,Technical Assistance,"67,015",67015,SEN,269,4,Sub-Saharan Africa,686,Senegal,survey,imf_707_2021_Senegal,67015
2020,International Monetary Fund - IMF,Serbia,Serbia,NA,Lead Donor,NA,2.4.7; 2.5; ,Technical Assistance,"31,094",31094,SRB,63,103,Eastern Europe,688,Serbia,survey,imf_708_2021_Serbia,31094
2020,International Monetary Fund - IMF,Seychelles,Seychelles,NA,Lead Donor,NA,2.4.7; 2.5; 2.2; ,Technical Assistance,"83,786",83786,SYC,270,4,Sub-Saharan Africa,690,Seychelles,survey,imf_709_2021_Seychelles,83786
2020,International Monetary Fund - IMF,Sierra Leone,Sierra Leone,NA,Lead Donor,NA,2.4.7; 2.4.6; 2.5; 2.2; ,Technical Assistance,"107,576",107576,SLE,272,4,Sub-Saharan Africa,694,Sierra Leone,survey,imf_710_2021_Sierra Leone,107576
2020,International Monetary Fund - IMF,Sint Maarten,Sint Maarten,NA,Lead Donor,NA,2.4.7; 2.2; ,Technical Assistance,"29,359",29359,SXM,NA,15,Caribbean,NA,Sint Maarten,survey,imf_711_2021_Sint Maarten,29359
2020,International Monetary Fund - IMF,Solomon Islands,Solomon Islands,NA,Lead Donor,NA,2.4.7; 2.5; 2.2; 4.5; ,Technical Assistance,"45,680",45680,SLB,866,12,Oceania,90,Solomon Islands,survey,imf_712_2021_Solomon Islands,45680
2020,International Monetary Fund - IMF,Somalia,Somalia,NA,Lead Donor,NA,2.4.7; 2.6; 2.4.6; 2.2; ,Technical Assistance,"289,988",289988,SOM,273,4,Sub-Saharan Africa,706,Somalia,survey,imf_713_2021_Somalia,289988
2020,International Monetary Fund - IMF,South Africa,South Africa,NA,Lead Donor,NA,2.4.7; 2.4.6; 2.2; ,Technical Assistance,"80,401",80401,ZAF,218,4,Sub-Saharan Africa,710,South Africa,survey,imf_714_2021_South Africa,80401
2020,International Monetary Fund - IMF,South Sudan,South Sudan,NA,Lead Donor,NA,2.6; 2.4.6; 2.5; 2.2; ,Technical Assistance,"77,183",77183,SSD,279,4,Sub-Saharan Africa,NA,South Sudan,survey,imf_715_2021_South Sudan,77183
2020,International Monetary Fund - IMF,Sri Lanka,Sri Lanka,NA,Lead Donor,NA,2.4.7; 2.2; ,Technical Assistance,"63,305",63305,LKA,640,10,South Asia,144,Sri Lanka,survey,imf_716_2021_Sri Lanka,63305
2020,International Monetary Fund - IMF,St. Kitts And Nevis,Saint Kitts and Nevis,NA,Lead Donor,NA,2.4.7; 2.6; 2.2; ,Technical Assistance,"58,939",58939,KNA,382,15,Caribbean,659,Saint Kitts and Nevis,survey,imf_717_2021_Saint Kitts and Nevis,58939
2020,International Monetary Fund - IMF,St. Lucia,Saint Lucia,NA,Lead Donor,NA,2.6; ,Technical Assistance,"7,864",7864,LCA,383,15,Caribbean,662,Saint Lucia,survey,imf_718_2021_Saint Lucia,7864
2020,International Monetary Fund - IMF,St. Vincent And The Grenadines,Saint Vincent and the Grenadines,NA,Lead Donor,NA,2.4.7; 2.6; 2.2; ,Technical Assistance,"44,831",44831,VCT,384,15,Caribbean,670,Saint Vincent and the Grenadines,survey,imf_719_2021_Saint Vincent and the Grenadines,44831
2020,International Monetary Fund - IMF,Sudan,Sudan,NA,Lead Donor,NA,2.4.7; 2.6; 2.4.6; 2.5; 2.2; 4.5; ,Technical Assistance,"179,896",179896,SDN,278,4,Sub-Saharan Africa,729,Sudan,survey,imf_720_2021_Sudan,179896
2020,International Monetary Fund - IMF,Suriname,Suriname,NA,Lead Donor,NA,2.6; ,Technical Assistance,"15,719",15719,SUR,457,7,South America,740,Suriname,survey,imf_721_2021_Suriname,15719
2020,International Monetary Fund - IMF,Tajikistan,Tajikistan,NA,Lead Donor,NA,2.4.7; 2.4.6; 2.5; 2.2; ,Technical Assistance,"41,750",41750,TJK,615,17,Central Asia,762,Tajikistan,survey,imf_722_2021_Tajikistan,41750
2020,International Monetary Fund - IMF,Tanzania,Tanzania (United Republic of),NA,Lead Donor,NA,2.4.7; 2.6; 2.2; ,Technical Assistance,"61,822",61822,TZA,282,4,Sub-Saharan Africa,834,Tanzania (United Republic of),survey,imf_723_2021_Tanzania (United Republic of),61822
2020,International Monetary Fund - IMF,"Timor-Leste, Democratic Rep.Of",Timor-Leste,NA,Lead Donor,NA,2.6; ,Technical Assistance,"9,540",9540,TLS,765,18,South East Asia,626,Timor-Leste,survey,imf_724_2021_Timor-Leste,9540
2020,International Monetary Fund - IMF,Togo,Togo,NA,Lead Donor,NA,2.4.7; 2.5; 2.2; ,Technical Assistance,"86,637",86637,TGO,283,4,Sub-Saharan Africa,768,Togo,survey,imf_725_2021_Togo,86637
2020,International Monetary Fund - IMF,Tonga,Tonga,NA,Lead Donor,NA,2.6; 2.5; 2.2; ,Technical Assistance,"84,485",84485,TON,870,12,Oceania,776,Tonga,survey,imf_726_2021_Tonga,84485
2020,International Monetary Fund - IMF,Trinidad And Tobago,Trinidad and Tobago,NA,Lead Donor,NA,,Technical Assistance,"8,419",8419,TTO,375,15,Caribbean,780,Trinidad and Tobago,survey,imf_727_2021_Trinidad and Tobago,8419
2020,International Monetary Fund - IMF,Tunisia,Tunisia,NA,Lead Donor,NA,2.4.7; 2.4.6; 2.5; 2.2; ,Technical Assistance,"135,456",135456,TUN,139,3,North of Sahara,788,Tunisia,survey,imf_728_2021_Tunisia,135456
2020,International Monetary Fund - IMF,Turkey,Turkey,NA,Lead Donor,NA,2.2; ,Technical Assistance,"12,068",12068,TUR,55,103,Eastern Europe,792,Turkey,survey,imf_729_2021_Turkey,12068
2020,International Monetary Fund - IMF,Turkmenistan,Turkmenistan,NA,Lead Donor,NA,2.4.7; 2.2; 4.5; ,Technical Assistance,"76,007",76007,TKM,616,17,Central Asia,795,Turkmenistan,survey,imf_730_2021_Turkmenistan,76007
2020,International Monetary Fund - IMF,Tuvalu,Tuvalu,NA,Lead Donor,NA,2.4.7; 2.2; ,Technical Assistance,"30,875",30875,TUV,872,12,Oceania,798,Tuvalu,survey,imf_731_2021_Tuvalu,30875
2020,International Monetary Fund - IMF,Uganda,Uganda,NA,Lead Donor,NA,2.4.7; 2.5; 2.2; ,Technical Assistance,"46,705",46705,UGA,285,4,Sub-Saharan Africa,800,Uganda,survey,imf_732_2021_Uganda,46705
2020,International Monetary Fund - IMF,Ukraine,Ukraine,NA,Lead Donor,NA,2.6; ,Technical Assistance,"9,459",9459,UKR,85,103,Eastern Europe,804,Ukraine,survey,imf_733_2021_Ukraine,9459
2020,International Monetary Fund - IMF,United Arab Emirates,United Arab Emirates,NA,Lead Donor,NA,2.2; ,Technical Assistance,"10,469",10469,ARE,576,11,Middle East,784,United Arab Emirates,survey,imf_734_2021_United Arab Emirates,10469
2020,International Monetary Fund - IMF,Uzbekistan,Uzbekistan,NA,Lead Donor,NA,2.4.7; 2.6; 2.4.6; 2.5; 2.2; 4.5; ,Technical Assistance,"243,889",243889,UZB,617,17,Central Asia,860,Uzbekistan,survey,imf_735_2021_Uzbekistan,243889
2020,International Monetary Fund - IMF,Vanuatu,Vanuatu,NA,Lead Donor,NA,2.5; ,Technical Assistance,"13,947",13947,VUT,854,12,Oceania,548,Vanuatu,survey,imf_736_2021_Vanuatu,13947
2020,International Monetary Fund - IMF,Viet Nam,Viet Nam,NA,Lead Donor,NA,2.6; 2.4.6; 2.5; 2.2; ,Technical Assistance,"111,720",111720,VNM,769,18,South East Asia,704,Viet Nam,survey,imf_737_2021_Viet Nam,111720
2020,International Monetary Fund - IMF,West Bank And Gaza,Palestinian Authority,NA,Lead Donor,NA,2.4.7; 2.2; ,Technical Assistance,"59,348",59348,PSE,550,11,Middle East,275,Palestinian Authority,survey,imf_738_2021_Palestinian Authority,59348
2020,International Monetary Fund - IMF,"Yemen, Republic Of",Yemen,NA,Lead Donor,NA,2.2; ,Technical Assistance,"9,859",9859,YEM,580,11,Middle East,887,Yemen,survey,imf_739_2021_Yemen,9859
2020,International Monetary Fund - IMF,Zambia,Zambia,NA,Lead Donor,NA,2.4.7; 2.6; 2.2; ,Technical Assistance,"78,817",78817,ZMB,288,4,Sub-Saharan Africa,894,Zambia,survey,imf_740_2021_Zambia,78817
2020,International Monetary Fund - IMF,Zimbabwe,Zimbabwe,NA,Lead Donor,NA,2.4.7; 2.4.6; 2.5; 2.2; 4.5; ,Technical Assistance,"108,861",108861,ZWE,265,4,Sub-Saharan Africa,716,Zimbabwe,survey,imf_741_2021_Zimbabwe,108861
2020,International Monetary Fund - IMF,Multi-Region,Regional,NA,Lead Donor,NA,2.6; 4.5; 2.5; 2.4.6; 2.2; 2.4.7; 2.7,Training,"1,050,060",1050060,NA,202105,14,Multilateral unallocated,NA,Regional,survey,imf_742_2021_Regional,1050060
2020,International Monetary Fund - IMF,African Region,Regional,NA,Lead Donor,NA,2.6; 4.5; 2.5; 2.4.6; 2.2; 2.4.7; 2.7,Training,"370,248",370248,NA,202105,14,Multilateral unallocated,NA,Regional,survey,imf_743_2021_Regional,370248
2020,International Monetary Fund - IMF,Africa Training Institute,Regional,NA,Lead Donor,NA,2.6; 2.5; 2.4.6; 2.2; 2.7,Training,"94,323",94323,NA,202105,14,Multilateral unallocated,NA,Regional,survey,imf_744_2021_Regional,94323
2020,International Monetary Fund - IMF,AFRITAC Central,Regional,NA,Lead Donor,NA,2.5; 2.2; 2.7,Training,"39,156",39156,NA,202105,14,Multilateral unallocated,NA,Regional,survey,imf_745_2021_Regional,39156
2020,International Monetary Fund - IMF,AFRITAC East,Regional,NA,Lead Donor,NA,2.5; 2.2; 2.7,Training,"30,459",30459,NA,202105,14,Multilateral unallocated,NA,Regional,survey,imf_746_2021_Regional,30459
2020,International Monetary Fund - IMF,AFRITAC South,Regional,NA,Lead Donor,NA,2.2; 2.7,Training,"32,999",32999,NA,202105,14,Multilateral unallocated,NA,Regional,survey,imf_747_2021_Regional,32999
2020,International Monetary Fund - IMF,AFRITAC West,Regional,NA,Lead Donor,NA,2.5; 2.2; 2.7,Training,"25,006",25006,NA,202105,14,Multilateral unallocated,NA,Regional,survey,imf_748_2021_Regional,25006
2020,International Monetary Fund - IMF,Asia Pacific Region,Regional,NA,Lead Donor,NA,2.6; 2.5; 2.4.6; 2.2; 2.4.7; 2.7,Training,"149,478",149478,NA,202105,14,Multilateral unallocated,NA,Regional,survey,imf_749_2021_Regional,149478
2020,International Monetary Fund - IMF,IMF-Singapore Regn Training Ins,Regional,NA,Lead Donor,NA,2.4.6; 2.2,Training,"64,701",64701,NA,202105,14,Multilateral unallocated,NA,Regional,survey,imf_750_2021_Regional,64701
2020,International Monetary Fund - IMF,PFTAC: Pacific Finan'l Tech Asst Center,Regional,NA,Lead Donor,NA,2.5; 2.2,Training,"13,920",13920,NA,202105,14,Multilateral unallocated,NA,Regional,survey,imf_751_2021_Regional,13920
